record_file	record_id	title	unit_type	track	module	mastery	review_flag	last_studied	source_value	source_target	source_exists
工作台/条目记录/小林网络-036.md	xiaolin-network-036	4.24 TCP 序列号和确认号是如何变化的？	章节	小林网络	传输层	未学	待回看	order: 36	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.24 TCP 序列号和确认号是如何变化的？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.24 TCP 序列号和确认号是如何变化的？.md	yes
工作台/条目记录/小林网络-037.md	xiaolin-network-037	5.1 IP 基础知识全家桶	章节	小林网络	网络层	未学	待回看	order: 37	[[projects/嵌入式八股/2. 小林图解/图解网络/05｜网络层篇/5.1 IP 基础知识全家桶.md]]	projects/嵌入式八股/2. 小林图解/图解网络/05｜网络层篇/5.1 IP 基础知识全家桶.md	yes
工作台/条目记录/小林网络-038.md	xiaolin-network-038	5.2 ping 的工作原理	章节	小林网络	网络层	未学	待回看	order: 38	[[projects/嵌入式八股/2. 小林图解/图解网络/05｜网络层篇/5.2 ping 的工作原理.md]]	projects/嵌入式八股/2. 小林图解/图解网络/05｜网络层篇/5.2 ping 的工作原理.md	yes
工作台/条目记录/小林网络-039.md	xiaolin-network-039	5.3 断网了，还能 ping 通 127.0.0.1 吗？	章节	小林网络	网络层	未学	待回看	order: 39	[[projects/嵌入式八股/2. 小林图解/图解网络/05｜网络层篇/5.3 断网了，还能 ping 通 127.0.0.1 吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/05｜网络层篇/5.3 断网了，还能 ping 通 127.0.0.1 吗？.md	yes
工作台/条目记录/杂七杂八-001.md	misc-001	1.【图解】5种总线协议：UART、RS232、RS485、I²C、SPI	文章	杂七杂八	通信	未学	待回看	order: 1	[[projects/嵌入式八股/3. 杂七杂八/1.【图解】5种总线协议：UART、RS232、RS485、I²C、SPI.md]]	projects/嵌入式八股/3. 杂七杂八/1.【图解】5种总线协议：UART、RS232、RS485、I²C、SPI.md	yes
工作台/条目记录/杂七杂八-002.md	misc-002	2. 从 0 和 1 一步步推导 MCU 通信- 吃透 UART-SPI-I²C-CAN 底层原理	文章	杂七杂八	通信	未学	待回看	order: 2	[[projects/嵌入式八股/3. 杂七杂八/2. 从 0 和 1 一步步推导 MCU 通信- 吃透 UART-SPI-I²C-CAN 底层原理.md]]	projects/嵌入式八股/3. 杂七杂八/2. 从 0 和 1 一步步推导 MCU 通信- 吃透 UART-SPI-I²C-CAN 底层原理.md	yes
工作台/条目记录/杂七杂八-003.md	misc-003	3. 图解 TCP-IP协议，看图秒懂	文章	杂七杂八	网络	未学	待回看	order: 3	[[projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md]]	projects/嵌入式八股/3. 杂七杂八/3. 图解 TCP-IP协议，看图秒懂.md	yes
工作台/条目记录/杂七杂八-004.md	misc-004	4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll	文章	杂七杂八	网络	未学	待回看	order: 4	[[projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md]]	projects/嵌入式八股/3. 杂七杂八/4. 图解计算机原理- 一文看懂IO 多路复用，select、poll、epoll.md	yes
工作台/条目记录/杂七杂八-005.md	misc-005	5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用	文章	杂七杂八	Linux	未学	待回看	order: 5	[[projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md]]	projects/嵌入式八股/3. 杂七杂八/5. 嵌入式 ARM Linux 系统架构全解：一文讲透硬件、U-Boot、内核、驱动与应用.md	yes
工作台/条目记录/杂七杂八-006.md	misc-006	6. Linux 内核 eBPF 图解：理解内核扩展的核心机制	文章	杂七杂八	Linux	未学	待回看	order: 6	[[projects/嵌入式八股/3. 杂七杂八/6. Linux 内核 eBPF 图解：理解内核扩展的核心机制.md]]	projects/嵌入式八股/3. 杂七杂八/6. Linux 内核 eBPF 图解：理解内核扩展的核心机制.md	yes
工作台/条目记录/杂七杂八-007.md	misc-007	7. 嵌入式系统开发，必知的10个内存管理策略	文章	杂七杂八	C/C++ / 内存	未学	待回看	order: 7	[[projects/嵌入式八股/3. 杂七杂八/7. 嵌入式系统开发，必知的10个内存管理策略.md]]	projects/嵌入式八股/3. 杂七杂八/7. 嵌入式系统开发，必知的10个内存管理策略.md	yes
工作台/条目记录/杂七杂八-008.md	misc-008	8. 一文吃透Linux Socket网络编程：TCP-IP、API详解与高并发架构	文章	杂七杂八	网络	未学	待回看	order: 8	[[projects/嵌入式八股/3. 杂七杂八/8. 一文吃透Linux Socket网络编程：TCP-IP、API详解与高并发架构.md]]	projects/嵌入式八股/3. 杂七杂八/8. 一文吃透Linux Socket网络编程：TCP-IP、API详解与高并发架构.md	yes
工作台/条目记录/杂七杂八-009.md	misc-009	9. 嵌入式 STM32 时钟体系全解：从硬件底层到量产实战	文章	杂七杂八	STM32	未学	待回看	order: 9	[[projects/嵌入式八股/3. 杂七杂八/9. 嵌入式 STM32 时钟体系全解：从硬件底层到量产实战.md]]	projects/嵌入式八股/3. 杂七杂八/9. 嵌入式 STM32 时钟体系全解：从硬件底层到量产实战.md	yes
工作台/条目记录/杂七杂八-010.md	misc-010	10. 嵌入式开发，最值得精通的28个结构体	文章	杂七杂八	C/C++ / 内存	未学	待回看	order: 10	[[projects/嵌入式八股/3. 杂七杂八/10. 嵌入式开发，最值得精通的28个结构体.md]]	projects/嵌入式八股/3. 杂七杂八/10. 嵌入式开发，最值得精通的28个结构体.md	yes
工作台/条目记录/杂七杂八-011.md	misc-011	11. 图解 ADC：工作原理、架构分类与核心性能指标	文章	杂七杂八	通信	未学	待回看	order: 11	[[projects/嵌入式八股/3. 杂七杂八/11. 图解 ADC：工作原理、架构分类与核心性能指标.md]]	projects/嵌入式八股/3. 杂七杂八/11. 图解 ADC：工作原理、架构分类与核心性能指标.md	yes
工作台/条目记录/杂七杂八-012.md	misc-012	12. 图解 UART 异步通信	文章	杂七杂八	通信	未学	待回看	order: 12	[[projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md]]	projects/嵌入式八股/3. 杂七杂八/12. 图解 UART 异步通信.md	yes
工作台/条目记录/杂七杂八-013.md	misc-013	13. Linux 内核如何初始化系统的 PCI 总线和设备	文章	杂七杂八	通信	未学	待回看	order: 13	[[projects/嵌入式八股/3. 杂七杂八/13. Linux 内核如何初始化系统的 PCI 总线和设备.md]]	projects/嵌入式八股/3. 杂七杂八/13. Linux 内核如何初始化系统的 PCI 总线和设备.md	yes
工作台/条目记录/杂七杂八-014.md	misc-014	14. PLC 原理 + 数据类型，工控入门天花板知识点	文章	杂七杂八	综合	未学	待回看	order: 14	[[projects/嵌入式八股/3. 杂七杂八/14. PLC 原理 + 数据类型，工控入门天花板知识点.md]]	projects/嵌入式八股/3. 杂七杂八/14. PLC 原理 + 数据类型，工控入门天花板知识点.md	yes
工作台/条目记录/项目八股-RTOS-A0.md	project-rtos-A0	A0：请介绍一下你的项目。（面试开场稿）	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 1	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A0. 请介绍一下你的项目。（面试开场稿）]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A1.md	project-rtos-A1	A1：为什么在 RTOS 的多任务间通信中，使用互斥量加全局变量的形式？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 2	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A1. 为什么在 RTOS 的多任务间通信中，使用互斥量加全局变量的形式？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A10.md	project-rtos-A10	A10：什么是 PID 算法？P、I、D 分别解决什么问题？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 11	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A10. 什么是 PID 算法？P、I、D 分别解决什么问题？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A11.md	project-rtos-A11	A11：如何用 C 语言实现面向对象思想？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 12	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A11. 如何用 C 语言实现面向对象思想？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A12.md	project-rtos-A12	A12：请说一下 DHT11 单总线协议。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 13	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A12. 请说一下 DHT11 单总线协议。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A13.md	project-rtos-A13	A13：请说一下 SPI 的通信原理以及四种工作模式。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 14	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A13. 请说一下 SPI 的通信原理以及四种工作模式。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A14.md	project-rtos-A14	A14：请说一下编写 PWM 驱动的步骤。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 15	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A14. 请说一下编写 PWM 驱动的步骤。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A15.md	project-rtos-A15	A15：请说一下 FreeRTOS 的任务切换原理。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 16	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A15. 请说一下 FreeRTOS 的任务切换原理。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A16.md	project-rtos-A16	A16：什么是优先级反转？如何解决？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 17	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A16. 什么是优先级反转？如何解决？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A17.md	project-rtos-A17	A17：RTOS 中的延时函数如何实现调度？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 18	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A17. RTOS 中的延时函数如何实现调度？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A18.md	project-rtos-A18	A18：RTOS 中二值信号量与计数信号量有什么区别？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 19	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A18. RTOS 中二值信号量与计数信号量有什么区别？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A19.md	project-rtos-A19	A19：请说一下 FreeRTOS 的动态内存管理方式。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 20	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A19. 请说一下 FreeRTOS 的动态内存管理方式。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A2.md	project-rtos-A2	A2：为什么本项目不主要采用队列进行任务间通信？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 3	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A2. 为什么本项目不主要采用队列进行任务间通信？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A20.md	project-rtos-A20	A20：什么是内存碎片？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 21	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A20. 什么是内存碎片？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A21.md	project-rtos-A21	A21：全局变量、静态全局变量和局部变量的存储区域及生命周期有什么区别？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 22	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A21. 全局变量、静态全局变量和局部变量的存储区域及生命周期有什么区别？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A22.md	project-rtos-A22	A22：请说一下内存泄漏的原因。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 23	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A22. 请说一下内存泄漏的原因。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A23.md	project-rtos-A23	A23：GPIO 配置为输入模式时，上拉和下拉电阻有什么作用？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 24	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A23. GPIO 配置为输入模式时，上拉和下拉电阻有什么作用？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A24.md	project-rtos-A24	A24：裸机系统与 RTOS 系统的核心差异是什么？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 25	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A24. 裸机系统与 RTOS 系统的核心差异是什么？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A25.md	project-rtos-A25	A25：RTOS 中消息队列的发送与接收过程是什么？队列满或空时如何处理？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 26	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A25. RTOS 中消息队列的发送与接收过程是什么？队列满或空时如何处理？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A26.md	project-rtos-A26	A26：请说一下 STM32 的中断响应过程。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 27	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A26. 请说一下 STM32 的中断响应过程。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A27.md	project-rtos-A27	A27：RTOS 的内存池机制如何优化内存分配？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 28	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A27. RTOS 的内存池机制如何优化内存分配？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A28.md	project-rtos-A28	A28：FreeRTOS 中 ISR 与任务如何安全通信？为什么不建议在 ISR 中直接调用复杂函数？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 29	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A28. FreeRTOS 中 ISR 与任务如何安全通信？为什么不建议在 ISR 中直接调用复杂函数？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A29.md	project-rtos-A29	A29：RTOS 任务优先级应如何分配？高优先级任务长期占用 CPU 会有什么问题？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 30	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A29. RTOS 任务优先级应如何分配？高优先级任务长期占用 CPU 会有什么问题？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A3.md	project-rtos-A3	A3：请说一下堆和栈的区别。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 4	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A3. 请说一下堆和栈的区别。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A30.md	project-rtos-A30	A30：固件升级时突然断电，再次上电如何保证系统恢复并重新升级？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 31	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A30. 固件升级时突然断电，再次上电如何保证系统恢复并重新升级？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A4.md	project-rtos-A4	A4：FreeRTOS 任务栈大小的单位是字还是字节？栈溢出会造成什么风险？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 5	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A4. FreeRTOS 任务栈大小的单位是字还是字节？栈溢出会造成什么风险？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A5.md	project-rtos-A5	A5：请说一下 FreeRTOS 的启动流程。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 6	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A5. 请说一下 FreeRTOS 的启动流程。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A6.md	project-rtos-A6	A6：什么是 Bootloader？STM32 的上电启动流程是怎样的？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 7	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A6. 什么是 Bootloader？STM32 的上电启动流程是怎样的？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A7.md	project-rtos-A7	A7：移植 FreeRTOS 时需要配置或修改哪些文件？	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 8	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A7. 移植 FreeRTOS 时需要配置或修改哪些文件？]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A8.md	project-rtos-A8	A8：请说一下直流有刷电机的驱动原理。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 9	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A8. 请说一下直流有刷电机的驱动原理。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-RTOS-A9.md	project-rtos-A9	A9：请说一下编码器测速的原理。	项目题组	项目八股	STM32 / FreeRTOS	学过	待回看	order: 10	[[projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md#A9. 请说一下编码器测速的原理。]]	projects/嵌入式八股/1. 项目八股/RTOS高频面试题.md	yes
工作台/条目记录/项目八股-内存-001.md	project-memory-001	第1题：Tracepoint 和 kprobe 的原理分别是什么？它们在稳定性、灵活性、参数获取方式和适用场景上有什么区别？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 1	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 1 题：Tracepoint 和 kprobe 的原理分别是什么？它们在稳定性、灵活性、参数获取方式和适用场景上有什么区别？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-002.md	project-memory-002	第2题：为什么这个项目同时使用 Tracepoint 和 kprobe，而不是只用其中一种？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 2	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 2 题：为什么这个项目同时使用 Tracepoint 和 kprobe，而不是只用其中一种？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-003.md	project-memory-003	第3题：为什么 mm_page_alloc_extfrag 适合用 Tracepoint 挂载？它什么时候会被内核触发？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 3	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 3 题：为什么 mm_page_alloc_extfrag 适合用 Tracepoint 挂载？它什么时候会被内核触发？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-004.md	project-memory-004	第4题：为什么 get_page_from_freelist 适合用 kprobe 挂载？它在内核内存分配路径中处于什么位置？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 4	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 4 题：为什么 get_page_from_freelist 适合用 kprobe 挂载？它在内核内存分配路径中处于什么位置？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-005.md	project-memory-005	第5题：mm_page_alloc_extfrag 和 get_page_from_freelist 一个是“事件视角”、一个是“状态视角”，这句话怎么理解？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 5	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 5 题：mm_page_alloc_extfrag 和 get_page_from_freelist 一个是“事件视角”、一个是“状态视角”，这句话怎么理解？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-006.md	project-memory-006	第6题：eBPF 是什么？为什么它适合做 Linux 内核态监控？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 6	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 6 题：eBPF 是什么？为什么它适合做 Linux 内核态监控？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-007.md	project-memory-007	第7题：eBPF 程序从编写、编译、加载、校验、挂载到触发执行，完整运行流程是什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 7	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 7 题：eBPF 程序从编写、编译、加载、校验、挂载到触发执行，完整运行流程是什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-008.md	project-memory-008	第8题：BCC 在这个项目里具体起什么作用？它如何简化 eBPF 程序的编译、加载、挂载和调试？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 8	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 8 题：BCC 在这个项目里具体起什么作用？它如何简化 eBPF 程序的编译、加载、挂载和调试？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-009.md	project-memory-009	第9题：eBPF 程序被触发后在内核里做了哪些事情？为什么说它是“被动触发”，不是主动一直运行？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 9	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 9 题：eBPF 程序被触发后在内核里做了哪些事情？为什么说它是“被动触发”，不是主动一直运行？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-010.md	project-memory-010	第10题：eBPF 程序是如何通过 bpf() 系统调用进入内核并挂载到目标 Tracepoint/kprobe 上的？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 10	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 10 题：eBPF 程序是如何通过 bpf() 系统调用进入内核并挂载到目标 Tracepoint/kprobe 上的？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-011.md	project-memory-011	第11题：BPF Map 在这个项目里如何实现内核态 eBPF 和用户态 Python 的数据共享？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 11	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 11 题：BPF Map 在这个项目里如何实现内核态 eBPF 和用户态 Python 的数据共享？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-012.md	project-memory-012	第12题：counts_map、pgdat_map、zone_map、delay_map、last_time_map 分别干什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 12	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 12 题：counts_map、pgdat_map、zone_map、delay_map、last_time_map 分别干什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-013.md	project-memory-013	第13题：为什么 counts_map 用 PID 作为 key 聚合外部碎片事件？为什么 zone_map 要按 zone + order 维度统计？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 13	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 13 题：为什么 counts_map 用 PID 作为 key 聚合外部碎片事件？为什么 zone_map 要按 zone + order 维度统计？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-014.md	project-memory-014	第14题：为什么 eBPF 读取内核结构体时要用 bpf_probe_read_kernel() 或 bpf_probe_read_kernel_str()？直接访问内核指针有什么风险？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 14	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 14 题：为什么 eBPF 读取内核结构体时要用 bpf_probe_read_kernel() 或 bpf_probe_read_kernel_str()？直接访问内核指针有什么风险？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-015.md	project-memory-015	第15题：Python 在这个项目里是不是核心采集层？exfrag.py 和 exfrag_user.py 分别负责什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 15	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 15 题：Python 在这个项目里是不是核心采集层？exfrag.py 和 exfrag_user.py 分别负责什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-016.md	project-memory-016	第16题：BPF(src_file=...)、写入 delay_map、读取 zone_map/counts_map 分别对应项目运行链路中的哪个阶段？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 16	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 16 题：BPF(src_file=...)、写入 delay_map、读取 zone_map/counts_map 分别对应项目运行链路中的哪个阶段？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-017.md	project-memory-017	第17题：curses 终端动态可视化是怎么做的？页面主要展示哪些内存碎片信息？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 17	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 17 题：curses 终端动态可视化是怎么做的？页面主要展示哪些内存碎片信息？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-018.md	project-memory-018	第18题：为什么用 curses 做 TUI，而不是普通 print 输出？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 18	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 18 题：为什么用 curses 做 TUI，而不是普通 print 输出？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
