domain	path	source_class	register_status	existing_skill_evidence	indexed_only	precise_backlink	category	disposition	claim_code_boundary	size_bytes	sha256_16
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_gpio.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	20175	ef945fe7b2e4a8f3
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_i2c.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	30029	08b14d4160908157
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_iwdg.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	3828	4a0e65ceebeb69de
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_pwr.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	4383	b7b31d2bfb3d56e7
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_rcc.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	30452	894e140a70b0cdc9
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_rtc.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	3857	4a0ef73054c3f7f7
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_sdio.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	21863	35f5d75421ab3c76
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_spi.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	17725	e5dce165ef95fd87
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_tim.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	52427	dddf89f9b7134a2f
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_usart.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	16548	9d4c2067e54defd6
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_wwdg.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	2966	eb1a01bbaa33babc
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/misc.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	7046	152c632e56151b25
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_adc.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	47201	d269b826f617c7b1
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_bkp.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	8463	f78d5077029cfec5
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_can.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	45103	bf9d3bec0785b8f2
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_cec.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	11656	5cf689d7a2ecc324
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_crc.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	3347	962aa1381467118e
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_dac.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	19087	789a92c1dbb0dc74
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_dbgmcu.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	5149	9bfb6f964cd3b06a
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_dma.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	29607	b0ac759af150deaa
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_exti.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	6959	5783d10d46275d8b
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_flash.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	62553	902b84d67d66f117
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_fsmc.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	35484	1b623840bba04095
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_gpio.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	23221	8255650b583b2bab
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_iwdg.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	4916	bdae6086ce189dac
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_pwr.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	8759	3f8c77033caad162
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_rcc.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	51271	f23bbc9b83e44e69
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_rtc.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	8598	59bc07137d60efbb
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_sdio.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	28933	d042b43fbfd54317
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_usart.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	38312	f9567e3efad9da0a
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/src/stm32f10x_wwdg.c	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	5735	1d51fbbe3da7731b
rtos-project	projects/RTOS项目/源码/SYSTEM/sys/sys.c	code-or-config	domain-referenced	no	yes	none	project-source-unlinked	retain-reference-review	源码/配置未精确回链；以 project.uvprojx、符号和构建证据确认当前职责	674	19c07f1e1887d409
rtos-project	projects/RTOS项目/源码/SYSTEM/usart/usart.h	code-or-config	domain-referenced	no	yes	none	project-source-unlinked	retain-reference-review	源码/配置未精确回链；以 project.uvprojx、符号和构建证据确认当前职责	703	4a6b5bd13a335b66
rtos-project	projects/RTOS项目/源码/USER/EventRecorderStub.scvd	other-binary-or-config	domain-referenced	no	yes	none	ide-config-variant	retain-config-evidence-no-skill	IDE 配置/调试描述；只能说明工具状态，不能证明编译或烧录成功	339	c0bc76c307786ae3
rtos-project	projects/RTOS项目/源码/USER/PWM.uvguix.Administrator	other-binary-or-config	domain-referenced	no	yes	none	ide-config-variant	retain-config-evidence-no-skill	IDE 配置/调试描述；只能说明工具状态，不能证明编译或烧录成功	69828	3665c18828e534a9
rtos-project	projects/RTOS项目/源码/USER/PWM.uvguix.lzy	derived-backup	evidence-layer	no	no	none	derived-ide-cache	downgrade-derived-no-skill	IDE 缓存/派生物；不证明 target、构建或运行	90872	d60cb6dc570dc067
rtos-project	projects/RTOS项目/源码/USER/PWM.uvguix.xiaoyouyou	other-binary-or-config	domain-referenced	no	yes	none	ide-config-variant	retain-config-evidence-no-skill	IDE 配置/调试描述；只能说明工具状态，不能证明编译或烧录成功	181455	ab92f688770db2dd
rtos-project	projects/RTOS项目/源码/USER/PWM.uvoptx	other-binary-or-config	domain-referenced	no	yes	none	ide-config-variant	retain-config-evidence-no-skill	IDE 配置/调试描述；只能说明工具状态，不能证明编译或烧录成功	27804	1f6e917cfbecf6b6
rtos-project	projects/RTOS项目/源码/USER/os_cpu_a.lst	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	22033	a8e63de6f3f8b9b1
rtos-project	projects/RTOS项目/源码/USER/project.uvguix.xiaoyouyou	other-binary-or-config	domain-referenced	no	yes	none	ide-config-variant	retain-config-evidence-no-skill	IDE 配置/调试描述；只能说明工具状态，不能证明编译或烧录成功	178161	1a9fb06fd5a63a59
rtos-project	projects/RTOS项目/源码/USER/project.uvoptx	other-binary-or-config	domain-referenced	no	yes	none	ide-config-variant	retain-config-evidence-no-skill	IDE 配置/调试描述；只能说明工具状态，不能证明编译或烧录成功	28130	43905b81cee246bb
rtos-project	projects/RTOS项目/源码/USER/startup_stm32f10x_hd.lst	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	51063	71ad79d14e9f06d2
rtos-project	projects/RTOS项目/源码/USER/startup_stm32f10x_md.lst	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	44138	eace2c1fa383e356
rtos-project	projects/RTOS项目/源码/USER/stm32f10x.h	code-or-config	domain-referenced	no	yes	none	project-source-unlinked	retain-reference-review	源码/配置未精确回链；以 project.uvprojx、符号和构建证据确认当前职责	634160	2bc941c79b116e50
rtos-project	projects/RTOS项目/源码/USER/stm32f10x_conf.h	code-or-config	domain-referenced	no	yes	none	project-source-unlinked	retain-reference-review	源码/配置未精确回链；以 project.uvprojx、符号和构建证据确认当前职责	3236	e83ea5cfcd98e1f1
rtos-project	projects/RTOS项目/源码/USER/stm32f10x_it.h	code-or-config	domain-referenced	no	yes	none	project-source-unlinked	retain-reference-review	源码/配置未精确回链；以 project.uvprojx、符号和构建证据确认当前职责	1983	408e9a069ddad35c
rtos-project	projects/RTOS项目/源码/USER/system_stm32f10x.h	code-or-config	domain-referenced	no	yes	none	project-source-unlinked	retain-reference-review	源码/配置未精确回链；以 project.uvprojx、符号和构建证据确认当前职责	2085	919dc1f5c6bbba74
rtos-project	projects/RTOS项目/源码/assets/context-switch_animated.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	4816	f5cb0969e6a2a39f
rtos-project	projects/RTOS项目/源码/assets/dht11-timing.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	4699	cb12c62ff5c7958b
rtos-project	projects/RTOS项目/源码/assets/encoder-pid-loop_animated.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	5095	e5149b9b6182392a
rtos-project	projects/RTOS项目/源码/assets/freertos-startup_animated.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	4877	f3faa03bf25b2691
rtos-project	projects/RTOS项目/源码/assets/iap-power-recovery_animated.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	6363	52395203f4036502
rtos-project	projects/RTOS项目/源码/assets/isr-task-handoff_animated.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	3750	8d2402f5df33f976
rtos-project	projects/RTOS项目/源码/assets/state-sharing_animated.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	4660	03fe1115c762d755
rtos-project	projects/RTOS项目/源码/dht11-timing.svg	attachment-evidence	evidence-layer	no	no	none	diagram-attachment	retain-attachment-no-skill	动画/图示附件；只能说明表达意图，不能证明源码执行或硬件实测	4699	cb12c62ff5c7958b
rtos-project	projects/RTOS项目/源码/fix_review.py	code-or-config	domain-referenced	no	yes	none	repair-tool-script	retain-tool-provenance-no-skill	修复/清理脚本；不代表产品运行路径或测试结果	3527	901747ff5e09e807
rtos-project	projects/RTOS项目/源码/keilkilll.bat	code-or-config	domain-referenced	no	yes	none	repair-tool-script	retain-tool-provenance-no-skill	修复/清理脚本；不代表产品运行路径或测试结果	407	78edd44915f6edcc
rtos-project	projects/RTOS项目/源码/repair_microsoft_store.ps1	other-binary-or-config	domain-referenced	no	yes	none	repair-tool-script	retain-tool-provenance-no-skill	修复/清理脚本；不代表产品运行路径或测试结果	1092	d2e6c9f3bde465cd
rtos-project	projects/RTOS项目/源码/tools/APP.bin	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	3688	20b796d59dfe0ffd
rtos-project	projects/RTOS项目/源码/tools/APP_crc.bin	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	3692	bcddb5a9974b9952
rtos-project	projects/RTOS项目/源码/文件夹说明.txt	knowledge-document	domain-referenced	no	yes	none	directory-note-unlinked	retain-context-no-skill	目录说明；仅上下文，不足以证明源码行为	444	86936ed788892761
